Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           9922.00 3976753.60     0.00   0.00    0.00   400.80 7101.20 3679222.40     0.00   0.00    0.00   518.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    1.00     20.00     4.00  80.00    0.20    20.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1       252.40 108381.60    65.40  20.58    0.30   429.40  202.80 112332.00     9.20   4.34    0.39   553.91    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.96
nvme11n1       249.60 108270.40    63.60  20.31    0.30   433.78  210.80 112199.20    11.40   5.13    0.40   532.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.52
nvme12n1       252.00 107460.00    67.20  21.05    0.29   426.43  207.20 111864.00     9.00   4.16    0.38   539.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  54.40
nvme13n1       250.00 107754.40    63.00  20.13    0.31   431.02  204.00 110393.60     9.80   4.58    0.39   541.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.36
nvme14n1       254.20 109865.60    66.00  20.61    0.30   432.20  203.20 111056.80    10.80   5.05    0.41   546.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.64
nvme15n1       255.20 108662.40    64.00  20.05    0.28   425.79  229.00 112698.40    12.00   4.98    0.33   492.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.84
nvme16n1       248.60 107214.40    65.00  20.73    0.29   431.27  203.60 112816.80     9.60   4.50    0.39   554.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.24
nvme17n1       253.80 107761.60    65.20  20.44    0.28   424.59  263.20 112696.80    28.00   9.62    0.28   428.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  58.64
nvme18n1       246.40 108216.00    62.40  20.21    0.30   439.19  237.20 113061.60    16.00   6.32    0.35   476.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.68
nvme19n1       252.60 109176.80    65.20  20.52    0.29   432.21  209.20 115399.20    10.20   4.65    0.37   551.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.52
nvme1n1        249.80 107648.80    65.20  20.70    0.29   430.94  203.80 113234.40     7.40   3.50    0.42   555.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.68
nvme20n1       254.00 109727.20    65.60  20.53    0.30   432.00  212.00 116775.20    10.80   4.85    0.38   550.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.60
nvme21n1       251.40 108946.40    64.40  20.39    0.30   433.36  209.80 115811.20     9.40   4.29    0.39   552.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.32
nvme22n1       252.60 110240.00    66.20  20.77    0.28   436.42  240.00 116196.80    14.20   5.59    0.33   484.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.16
nvme23n1       258.60 113206.40    65.40  20.19    0.29   437.77  212.20 117926.40     8.80   3.98    0.37   555.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.40
nvme24n1       261.40 112654.40    67.80  20.60    0.28   430.97  267.20 117862.40    34.60  11.46    0.31   441.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.40
nvme25n1       261.80 113232.80    67.20  20.43    0.29   432.52  210.80 116872.00    10.40   4.70    0.38   554.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.92
nvme26n1       264.20 112817.60    68.00  20.47    0.29   427.02  216.20 117796.80     9.20   4.08    0.38   544.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.84
nvme27n1       262.80 112217.60    64.60  19.73    0.29   427.01  210.60 116781.60    12.00   5.39    0.36   554.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.96
nvme28n1       262.40 111693.60    66.60  20.24    0.27   425.66  215.20 118406.40    10.60   4.69    0.36   550.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.92
nvme29n1       262.40 112568.00    65.00  19.85    0.29   428.99  214.40 118806.40    10.20   4.54    0.37   554.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.84
nvme2n1        257.40 110740.80    63.60  19.81    0.30   430.23  206.80 113203.20    10.80   4.96    0.38   547.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.04
nvme30n1       262.00 111555.20    64.80  19.83    0.29   425.78  215.00 117824.80    10.60   4.70    0.43   548.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.20
nvme31n1       256.80 109749.60    66.40  20.54    0.30   427.37  212.80 114612.80    10.40   4.66    0.38   538.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  57.12
nvme3n1        254.80 110032.00    67.40  20.92    0.29   431.84  205.00 112630.40     6.80   3.21    0.37   549.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.64
nvme4n1        252.60 109432.80    61.00  19.45    0.30   433.23  201.80 110891.20    10.80   5.08    0.38   549.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.68
nvme5n1        257.80 109855.20    66.20  20.43    0.29   426.13  202.60 110738.40     8.40   3.98    0.37   546.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.00
nvme6n1        250.40 107554.40    63.60  20.25    0.29   429.53  200.40 110951.20     7.40   3.56    0.39   553.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  55.92
nvme7n1        250.00 106511.20    65.20  20.69    0.29   426.04  199.80 109840.00    10.20   4.86    0.38   549.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.32
nvme8n1        248.00 106640.00    64.20  20.56    0.31   430.00  202.40 111992.00     8.80   4.17    0.41   553.32    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.40
nvme9n1        256.40 107802.40    63.80  19.93    0.29   420.45  205.80 112584.00    12.00   5.51    0.40   547.06    0.00      0.00     0.00   0.00    0.00     0.00    0.00  56.00


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00   13.00     56.00     0.00   0.00    0.00     4.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           4031.20 1698470.40     0.00   0.00    0.00   421.33 4064.60 1873635.20     0.00   0.00    0.00   460.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00   10.40     56.00     2.60  20.00    0.02     5.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1       104.60  46292.80    28.20  21.23    0.28   442.57  113.80  56456.80    14.40  11.23    0.33   496.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.88
nvme11n1       103.00  45565.60    25.00  19.53    0.26   442.38  111.20  55737.60    17.20  13.40    0.34   501.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.96
nvme12n1       104.40  46235.20    30.20  22.44    0.27   442.87  112.20  55580.80    14.60  11.51    0.31   495.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.72
nvme13n1       101.40  45325.60    28.40  21.88    0.28   447.00  112.00  56058.40    16.60  12.91    0.34   500.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.84
nvme14n1       104.60  46429.60    29.80  22.17    0.28   443.88  111.00  56100.00    14.40  11.48    0.33   505.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.56
nvme15n1       105.60  46560.80    29.20  21.66    0.28   440.92  128.20  54442.40    15.00  10.47    0.26   424.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  41.92
nvme16n1       107.80  47304.00    29.00  21.20    0.28   438.81  108.80  54756.00    13.60  11.11    0.32   503.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00  37.28
nvme17n1       106.60  46900.00    28.00  20.80    0.28   439.96  146.60  53264.80    29.80  16.89    0.22   363.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.24
nvme18n1       107.00  46499.20    29.20  21.44    0.27   434.57  131.20  53104.80    17.20  11.59    0.27   404.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.64
nvme19n1       104.60  45700.00    26.00  19.91    0.27   436.90  106.20  51871.20    14.60  12.09    0.30   488.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.76
nvme1n1        102.60  44480.00    26.60  20.59    0.28   433.53  110.00  53750.40    14.00  11.29    0.34   488.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.12
nvme20n1       104.60  45598.40    30.20  22.40    0.27   435.93  103.60  51921.60    14.40  12.20    0.32   501.17    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.12
nvme21n1        99.40  44072.80    24.60  19.84    0.28   443.39  101.60  51861.60    13.40  11.65    0.32   510.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.84
nvme22n1       104.80  43851.20    27.00  20.49    0.26   418.43  129.00  52590.40    16.20  11.16    0.25   407.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  41.28
nvme23n1        99.00  44699.20    25.80  20.67    0.27   451.51  106.20  53156.80    13.80  11.50    0.31   500.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.92
nvme24n1       104.20  44674.40    24.60  19.10    0.26   428.74  129.40  53226.40    38.60  22.98    0.27   411.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.08
nvme25n1        97.80  44528.80    26.00  21.00    0.27   455.30  109.40  54216.80    14.20  11.49    0.31   495.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  34.64
nvme26n1       104.60  43863.20    23.40  18.28    0.26   419.34  108.60  54469.60    16.80  13.40    0.32   501.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.60
nvme27n1       100.60  44256.00    27.40  21.41    0.28   439.92  121.40  55708.00    16.40  11.90    0.29   458.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.00
nvme28n1       105.00  43688.80    25.60  19.60    0.25   416.08  109.00  54717.60    15.20  12.24    0.31   502.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.36
nvme29n1        97.80  43549.60    26.00  21.00    0.28   445.29  108.20  53904.80    12.60  10.43    0.31   498.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.36
nvme2n1        102.40  44633.60    28.40  21.71    0.28   435.88  107.60  53148.80    12.80  10.63    0.31   493.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.12
nvme30n1       105.60  43696.80    25.60  19.51    0.26   413.80  109.60  54261.60    14.80  11.90    0.36   495.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.28
nvme31n1       101.20  44588.00    26.60  20.81    0.28   440.59  110.00  53939.20    12.80  10.42    0.32   490.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.36
nvme3n1        102.20  45457.60    25.20  19.78    0.27   444.79  109.00  54183.20    13.40  10.95    0.32   497.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.68
nvme4n1        100.40  44236.00    29.20  22.53    0.27   440.60  107.20  54001.60    13.80  11.40    0.31   503.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.08
nvme5n1        100.00  44842.40    24.00  19.35    0.27   448.42  107.60  53483.20    15.40  12.52    0.31   497.06    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.60
nvme6n1        101.40  44491.20    29.60  22.60    0.28   438.77  108.60  53680.80    15.00  12.14    0.31   494.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  34.08
nvme7n1        100.00  44643.20    24.40  19.61    0.26   446.43  107.60  54250.40    13.20  10.93    0.32   504.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.44
nvme8n1        105.20  45821.60    30.80  22.65    0.28   435.57  112.20  55329.60    16.00  12.48    0.33   493.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.84
nvme9n1        103.00  46090.40    25.00  19.53    0.27   447.48  112.20  55740.80    13.60  10.81    0.31   496.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  36.56


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0           376.80   4660.80     0.00   0.00    0.16    12.37    8.80     35.20     0.00   0.00    0.09     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.06   3.52
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           3949.00 1788365.60     0.00   0.00    0.00   452.87 2339.00 1235853.60     0.00   0.00    0.00   528.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1        196.60   4660.80   180.20  47.82    0.10    23.71    3.60     35.20     5.20  59.09    0.06     9.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00   3.52
nvme10n1       104.20  44416.00    26.40  20.21    0.30   426.26   70.00  38139.20     0.00   0.00    0.41   544.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.08
nvme11n1       104.80  44542.40    22.40  17.61    0.30   425.02   70.60  38798.40     0.00   0.00    0.43   549.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.92
